id,title,date,summary,fulltext
13198605601,"Avalanche, Mount Rainier ",1986,"AVALANCHEWashington, Mount RainierOn June 23, 1985, Barbara Miller (23) and Mark Valdez (26) were ascending the Emmons Glacier and had reached an elevation of 3800 meters when they heard a loud noi..."
13198701502,"Avalanche, British Columbia, Selkirk Mountains ",1987,"AVALANCHEBritish Columbia, Selkirk MountainsA neurosurgeon from Mercer Island and a noted mountaineer from Spokane, Washington, were killed on February 4, 1986, when an avalanche buried them while ..."
13195002300,"The National Park Service ",1950,"The National Park Service has been keenly aware of the problem of safety, especially after the number of accidents in the Tetons in recent summers, and has organized a mountain rescue program in th..."
13200606301,"Fall on Rock, Oregon, Three Fingered Jack ",2006,"FALL ON ROCKOregon, Three Fingered JackKate Tinnesand (23), a graduate student at Oregon State University and member of Corvallis Mountain Rescue Unit, died in a fall while descending Three Fingere..."
13195002002,"The Harvard Mountaineering Club ",1950,"The Harvard, Mountaineering Club has initiated a careful selection plan for rope leaders in two categories: first-class leaders and second-class leaders. First-class leaders are qualified, in the e..."
13196000100,"Accidents in American Mountaineering, Thirteenth Annual Report of the Safety Committee of the American Alpine Club, 1960 ",1960,This is the thirteenth annual report of the Safety Committee of the American Alpine Club. Only those accidents that occurred in the United States of America are included. In addition to the acciden...
13201007802,"Stranded — Leading to Exhaustion and Dehydration, Oregon, Smith Rocks, Monkey Face ",2010,"STRANDED – LEADING TO EXHAUSTION AND DEHYDRATIONOregon, Smith Rocks, Monkey FaceOn Tuesday, July 14, 2009, Samuel Wilson (18) and his friend (17), both from the state of Washington, called 911 at 6..."
13198701901,"Fall on Snow, British Columbia, Rocky Mountains, Mount Robson ",1987,"FALL ON SNOWBritish Columbia, Rocky Mountains, Mount RobsonOn August 1, 1986, Ken Nelson (42) and Mark Strother (28) set out with two other climbers to ascend the south-west face of Mount Robson (3..."
13199400502,"Fall on Ice, No Protection, Fatigue, Inexperience, Alberta, Rocky Mountains, Mount Athabasca ",1994,"FALL ON ICE, NO PROTECTION, FATIGUE, INEXPERIENCE Alberta, Rocky Mountains, Mount AthabascaOn the morning of February 13, 1993, a party of two from Washington state set out to climb the north face ..."
13199805901,"Fall on Snow, Failure to Follow Route, Inadequate Equipment, Exceeding Abilities, Oregon, Three-Fingered Jack, South Ridge ",1998,"FALL ON SNOW, FAILURE TO FOLLOW ROUTE, INADEQUATE EQUIPMENT, EXCEEDING ABILITIESOregon, Three-Fingered Jack, South RidgeOn October 26, Karl Iwen (20s) fell to his death while descending Three-Finge..."
13200205601,"Fall on Rock, Protection Pulled Out, Oregon, Smith Rock, Crack of Infinity ",2002,"FALL ON ROCK, PROTECTION PULLED OUTOregon, Smith Rock, Crack of InfinityOn June 3, Rod Lucas (45) was leading Crack of Infinity, a 5.10b trad route rated three stars, requiring gear to three inches..."
13196200601,"Yukon Territory, Mt. Logan ",1962,"Yukon Territory, Mt. Logan. In early August, Albert W. Nickerson (22) was a member of a party climbing on the east ridge of Mt. Logan. His footwear consisted of Gerry insulated overboots over heavy..."
13198305600,"Avalanche, Unstable Conditions, Unsafe Position — Oregon, Mount Hood ",1983,"AVALANCHE, UNSTABLE CONDITIONS, UNSAFE POSITIONOregon, Mount HoodOn June 20, 1982, an avalanche struck three members of a climbing group at the 3150-meter level of Mount Hood, killing Hugh Hake (45..."
13200205900,"Hiker Disappeared, Oregon, Broken Top ",2002,"HIKER DISAPPEAREDOregon, Broken TopOn August 10, Danny Curran (24) left his younger brother at their Green Lakes pack-in campsite late in the day, saying he was going to climb Broken Top, the snow ..."
13198908200,"Fall on Verglass, No Protection, Inexperience, Wyoming, Tetons ",1989,"FALL ON VERGLASS, NO PROTECTION, INEXPERIENCE Wyoming, TetonsOn August 4, 1988, 1330, Frank Richardson (45) was leading his two sons, Clark and Brad, up the Owen-Spaulding route on the Grand Teton...."
13198003900,"Lightning, Bad Weather, Oregon, Mt. Jefferson ",1980,"LIGHTNING, BAD WEATHER Oregon, Mt. JeffersonOn September 1, a party of seven moderately experienced climbers departed Pamelia Lake (3,884 feet) at 6 a.m. in clear weather to climb Mt. Jefferson (10..."
13195000100,"Report of the Safety Committee of the American Alpine Club, 1950 ",1950,REPORT OF THE SAFETY COMMITTEE OF THE AMERICAN ALPINE CLUB1950The mountain accidents reported during 1949 from the English-speaking portions of North America have fortunately been fewer than those ...
13195700100,"Accidents in American Mountaineering, Tenth Annual Report of the Safety Committee of the American Alpine Club 1957 ",1957,"This, the tenth report of the Safety Committee, records the accidents which occurred in 1956 and have been reported to the Committee. In addition there are a number of accidents which occurred in 1..."
13199900100,"Accidents in North American Mountaineering, Fifty-Second Annual Report of the Safety Committees of The American Alpine Club and The Alpine Club of Canada ",1999,Canada: I would like to start by thanking Geoff Powter for compiling the Canadian incidents for the 1998 edition. He took this project on in addition to his good work in editing the Canadian Alpine...
13199800100,"Accidents in North American Mountaineering, Fifty-First Annual Report of the Safety Committees of The American Alpine Club and The Alpine Club of Canada ",1998,"Canada: Before moving to an overall view of the past year's Canadian accidents, there are two items of business I would like to mention. The first is the departure of Orvel Miskiw as Canadian edito..."
13200406902,"Stranded, Weather, Inadequate Equipment—No Stove, Oregon, Mount Hood, Reid Glacier Headwall ",2004,"STRANDED, WEATHER, INADEQUATE EQUIPMENT–NO STOVEOregon, Mount Hood, Reid Glacier HeadwallThis incident involved a climbing team that was part of a Portland-area climbing club. The following descrip..."
13199400100,"Accidents in North American Mountaineering, Forty-Seventh Annual Report of the Safety Committees of the American Alpine Club and the Alpine Club of Canada ",1994,This is the forty-seventh issue of Accidents in North American Mountaineering and the sixteenth that has been done jointly with the American Alpine Club and The Alpine Club of Canada.Canada: This y...
13201214897,"Fall on Snow – Fatigue, Poor Snow Conditions Washinton, Cascades, Mt. Adams",2018,"On July 7, my climbing partner (Hayley Dukatz, 31) and I set off from high camp for a run at the Adams Glacier on the north side of Mt. Adams. We had both climbed the mountain several times via oth..."
13201214898,"Crevasse Falls –&nbsp;Skiers and Snowboarders Washinton, Cascades, Mt. Rainier",2018,"Three accidents were reported in 2017 in&nbsp;which&nbsp;riders fell into crevasses on various Rainier glaciers, and one of them was killed.On May 27, a 24-year-old woman in a party of three that had summite..."
13201213504,Danger Zones: The Nose Where And Why Accidents Occur On El Cap's Most Popular Route,2015,"The Nose of El Capitan began capturing people’s attention well before the first&nbsp;ascent in 1958. Long, aesthetic, and immediately visible upon entering the Valley, it&nbsp;has all the makings of a classi...""
13197200800,""West Virginia, Seneca Rocks ",1972,"West Virginia, Seneca Rocks. On 14 November George Frederick “Fred” Schladen (30) fell to his death at about 1015 while climbing unroped below the Broadway Ledge below South Peak on Seneca Rocks. T...""
13196601400,""Wisconsin, Bascom Hall ",1966,"Wisconsin, Bascom Hall (University of Wisconsin). On 26 June at 1:30 a.m., Charles Cary (20) began climbing Bascom Hall, the administration building of the University of Wisconsin. His companion, D..."
13195600502,"Wisconsin, Devil's Lake Practice Bluffs ",1956,"Wisconsin, Devel’s Lake Practice Bluffs—On October 16, 1955, the weekly Sunday rock climb of the Wisconsin Hoofer Mountaineers was attended by nine climbers and four leaders. Four rope teams commen..."
13198105401,"Fall on Rock, Wisconsin, Devil's Lake State Park ",1981,"FALL ON ROCKWisconsin, Devil’s Lake State ParkOn May 10, 1980, Allen B. Hamilton (59), a man considered to be a skilled climber and a member of the Chicago Mountaineering Club, fell about 78 feet t..."
13198206102,"Fall on Rock, Wisconsin, Devil's Lake State Park ",1982,"FALL ON ROCKWisconsin, Devil’s Lake State ParkOn November 7, 1981, about 11:30 a.m., Jeff Oimoen (25) came to Park Headquarters and asked for help. He said he was climbing on the South Shore and fe..."
13199105601,"Falls on Rock, etc., Wisconsin, Devil's Lake State Park ",1991,"FALLS ON ROCK, ETC.Wisconsin, Devil’s Lake State ParkThree reports of climbing accidents—and several of hikers/ walkers who got into climbing situations—were sent in for 1990. One fatality occurred..."
13198507200,"Rappel Failure, Inadequate Protection — Wisconsin, Devil's Lake State Park ",1985,"RAPPEL FAILURE, INADEQUATE PROTECTIONWisconsin, Devil’s Lake State ParkOn October 20, 1984, a climber (F - 22) fell seven to eight meters to the ground when her rappel anchor—consisting of nylon we..."
13198806302,"Fall on Rock, Miscommunication, Wisconsin, Devil's Lake State Park ",1988,"FALL ON ROCK, MISCOMMUNICATION Wisconsin, Devil’s Lake State ParkOn April 17, 1987, Richrd Kelso (21) was climbing on East Bluff when he decided he wanted to be lowered. His belayer thought he had ..."
13198806401,"Falling Rock, False Assumption, Wisconsin, Devil's Lake State Park ",1988,"FALLING ROCK, FALSE ASSUMPTION Wisconsin, Devil’s Lake State ParkOn May 28, 1987, my wife, Ruth Ann Laine (28), was following me on Grotto, an easy route. I led the one-pitch climb and belayed Ruth..."
13198908003,"Falling Rock, Dislodged on Rappel, Wisconsin, Devil's Lake State Park ",1989,"FALLING ROCK, DISLODGED ON RAPPEL Wisconsin, Devil’s Lake State ParkOn September 14, 1988, Kelly Hill (20) fractured his ankle when he dislodged a rock while rappelling from West Bluff. (Source: De..."
13198707902,"Fall on Rock, Inadequate Protection, Wisconsin, Devil's Lake State Park ",1987,"FALL ON ROCK, INADEQUATE PROTECTION Wisconsin, Devil’s Lake State ParkOn July 25,1986, Beth Haynes (21) and Amy Solomon (27) were climbing Schizophrenia when Haynes, who was leading, fell to the gr..."
13198806303,"Fall on Rock, Epileptic Seizure, Wisconsin, Devil's Lake State Park ",1988,"FALL ON ROCK, EPILEPTIC SEIZUREWisconsin, Devil’s Lake State ParkOn April 5,1987, Paul Sims (20) suffered an epileptic seizure while climbing. This caused him to fall. His belayer held him, but the..."
13198105501,"Fall on Rock, Climbing Unroped, Wisconsin, Devil's Lake State Park ",1981,"FALL ON ROCK, CLIMBING UNROPED Wisconsin, Devil’s Lake State ParkOn May 9, 1980, James LeSuer (21) stated that he had been climbing without a safety rope and fell 20-25 feet of the small of his bac..."
13199705802,"Fall on Rock, Climbing Unroped, Wisconsin, Devil's Lake State Park ",1997,"FALL ON ROCK, CLIMBING UNROPED Wisconsin, Devil’s Lake State ParkOn June 21, two young men (18 and 19) were climbing without ropes in a remote area of the park when one of them dislodged a rock and..."
13198707901,"Fall on Rock, Climbing Unroped, Wisconsin, Devil's Lake State Park ",1987,"FALL ON ROCK, CLIMBING UNROPED Wisconsin, Devil’s Lake State ParkOn June 1,1986, Joseph Aulbach (26) and Peter Ostebo (25) were doing some climbing on Balanced Rock. According to Aulbach, he was st..."
13200208302,"Fall on Rock, Inadequate Protection, Wisconsin, Devil's Lake State Park ",2002,"FALL ON ROCK, INADEQUATE PROTECTIONWisconsin, Devil's Lake State ParkTwo climbers (who are guides) were setting up individual top-ropes when John (21) heard the sound of a falling backpack. John ca..."
13198306602,"Fall on Rock, Falling Rock — Wisconsin, Devil's Lake State Park ",1983,"FALL ON ROCK, FALLING ROCKWisconsin, Devil’s Lake State ParkOn June 12, 1982, Darrel Whynot (33) fell two to three meters onto his back when a rock he stepped on disappeared. He was reaching for a ..."
13198105502,"Fall on Rock, Failure of Nuts, Wisconsin, Devil's Lake State Park ",1981,"FALL ON ROCK, FAILURE OF NUTSWisconsin, Devil’s Lake State ParkOn October 10, 1980, Jeffrey Gathman fell 25-30 feet to the bottom of east bluff when the protection he had placed pulled out. He was ..."
13199006701,"Various Falls on Rock, Inadequate Protection, Wisconsin, Devil's Lake State Park ",1990,"VARIOUS FALLS ON ROCK, INADEQUATE PROTECTIONWisconsin, Devil’s Lake State ParkSix rock climbing accidents were reported in 1989. Four were solo climbers, and three falls resulted in serious fractur..."
13198908001,"Fall on Rock, Protection Pulled Out, Wisconsin, Devil's Lake State Park ",1989,"FALL ON ROCK, PROTECTION PULLED OUT Wisconsin, Devil’s Lake State ParkOn April 1, 1988, Mark Gable (21) suffered lacerations and abrasions when he fell six meters from a climb on the South Face of ..."
13199205803,"Uncontrolled Head First Rappel, No Belay, Wisconsin, Devil's Lake State Park ",1992,"UNCONTROLLED HEAD FIRST RAPPEL, NO RELAYWisconsin, Devil’s Lake State ParkOn July 20, 1991, Martin Bordson (29) was doing a head first 70 foot rappel when he lost control and hit the ground, breaki..."
